time_ratio,time_ratio,FEP_forward_bythislambda(kcal/mol),FEP_reverse_bythislambda(kcal/mol),FEP_forward_Rolling_STD(kcal/mol),FEP_reverse_Rolling_STD(kcal/mol)
0.62,0.62,0.9396675397000666,1.0214504932694752,0.021244542878271707,0.021448065857038488
0.63,0.63,0.9309739967972444,1.0140012028368024,0.023580299246991652,0.02478613242101743
0.64,0.64,0.922420032770163,1.0061380968623692,0.026410539448515964,0.028092276503737156
0.65,0.65,0.9196573109249204,0.9959894318282783,0.026806327677296578,0.030467854360122837
0.66,0.66,0.8889832791318285,0.9671488530338085,0.02697996335793137,0.032262619031247185
0.67,0.67,0.872993960411782,0.9500497613982104,0.02870437883326298,0.033290935939085976
0.68,0.68,0.8667529534828061,0.9391607454037293,0.03393015624499794,0.0378219969564544
0.69,0.69,0.8726608481778614,0.9372514006630485,0.03467158520727798,0.038658289551322056
0.7,0.7,0.8729608317128694,0.9340840165520998,0.03355095441239818,0.037900999722412114
0.71,0.71,0.8788758719561723,0.9443385661857086,0.02825841415676113,0.03485457098707842
0.72,0.72,0.8975903682830959,0.9526643710634294,0.023933963735238862,0.03026921802071971
0.73,0.73,0.8980316129176504,0.9654985458428931,0.0199719059589201,0.024767634752144864
0.74,0.74,0.8786365998304563,0.9520518872786601,0.016319088621127516,0.018498657172844973
0.75,0.75,0.8660466410308649,0.9597599650842212,0.011723091151078542,0.011575068650858151
0.76,0.76,0.8759909506112118,0.9366674112861126,0.011247550570903498,0.010587439590062893
0.77,0.77,0.8906225544564893,0.942637775591876,0.011737177975354857,0.010621478396252722
0.78,0.78,0.9131571191652639,0.9741575009672965,0.014777681445431876,0.013375492815411115
0.79,0.79,0.9005032493342986,0.9747096567755852,0.014930255960110259,0.014623114533958632
0.8,0.8,0.9022209949180644,0.9853049860081642,0.014685746211068714,0.01591874151217022
0.81,0.81,0.8892453416913603,0.9855243347106395,0.01415640884177779,0.017054851191526926
0.82,0.82,0.8946903687943972,0.9847022508648743,0.014040284977235142,0.017906826781210302
0.83,0.83,0.890806625446902,0.986229832613225,0.013817482250724981,0.01899619975427657
0.84,0.84,0.8906028214006796,0.9817552307008437,0.013210377786497638,0.018511154651798707
0.85,0.85,0.8897384871356305,0.990978950520274,0.009860139746954438,0.019003731436549792
0.86,0.86,0.9211980427077316,1.008044095632745,0.011095216335098742,0.01655967604723098
0.87,0.87,0.9333819793256457,1.0151300019792515,0.015270644214255884,0.013237361694465263
0.88,0.88,0.9327763780306393,1.0147448197727005,0.0178300243090645,0.0144642267297544
0.89,0.89,0.9316302480212769,1.0206300696133581,0.019673310955261133,0.01537440987104048
0.9,0.9,0.9252619345873115,1.0286949375137227,0.02030854203333358,0.017576684248714773
0.91,0.91,0.9268953573062768,1.0265047418602065,0.01952179732391596,0.01816827774134491
0.92,0.92,0.9269952833879744,1.0339015112951473,0.01868171297509687,0.018496417167517383
0.93,0.93,0.8860539437659641,1.0091039366390957,0.019464174332345912,0.016439308919902935
0.94,0.94,0.8932620187286024,1.0121977582170907,0.019086257730200562,0.01232480178130828
0.95,0.95,0.884042071744548,0.9940872546845042,0.020042066712107034,0.011644259386106408
0.96,0.96,0.8638236591643835,0.9780457820351949,0.025816682150991112,0.016752343428826883
0.97,0.97,0.8501720193813316,0.9615872691382604,0.030563964069942242,0.023358037754316795
0.98,0.98,0.8523373654423914,0.9576620807258166,0.03213554320023932,0.028022254604496942
0.99,0.99,0.8507151756154955,0.9575988132287163,0.031806223967968256,0.030413376347153735
1.0,1.0,0.8392586383229274,0.9518420731242413,0.03162406468542972,0.030922162991671588
