time_ratio,time_ratio,free_energy(kcal/mol),estimated std,Rolling_STD(kcal/mol)
0.6799999999999999,0.6799999999999999,-14.00059187922653,0.005889898400365373,0.0036975810404322506
0.69,0.69,-13.993863929968857,0.005844765867710426,0.005369636649370824
0.7,0.7,-13.987318184698596,0.0058059935847362696,0.007733729530058668
0.71,0.71,-13.983638172083628,0.005761546292987854,0.009789424886774414
0.72,0.72,-13.98298535603511,0.005719872340269762,0.010684932394331928
0.73,0.73,-13.98377097453859,0.005672768669573247,0.010401767572480524
0.74,0.74,-13.981059213139476,0.00563788202045752,0.009960751042757792
0.75,0.75,-13.978246360993472,0.005608873927640507,0.009610627585511506
0.76,0.76,-13.976405096838375,0.005580653465164877,0.008870270789306646
0.77,0.77,-13.976327761566745,0.005558910479394172,0.007755566856725448
0.78,0.78,-13.97903673881802,0.005526919809948964,0.005399142342939746
0.79,0.79,-13.979710980386406,0.005500910168550084,0.003564001293049652
